sequence,length,count,up_count,down_count,up_probability
"6,10,10,24,3,10,16,25",8,105,1,104,0.009524
"10,10,6,6,6,6,10,10",8,104,42,62,0.403846
"5,20,4,17,17,24,10,16",8,103,3,100,0.029126
"10,10,25,25,6,6,6,6",8,103,38,65,0.368932
"10,10,10,10,10,24,10,10",8,102,30,72,0.294118
"6,25,3,25,24,24,3,25",8,102,0,102,0.0
"11,5,5,5,5,5,11,11",8,101,64,37,0.633663
"25,6,25,25,25,6,6,25",8,101,15,86,0.148515
"10,25,10,25,25,6,6,6",8,100,25,75,0.25
"5,5,11,11,11,11,11,11",8,99,36,63,0.363636
"11,11,11,5,11,5,5,5",8,99,61,38,0.616162
"11,11,11,5,5,5,5,11",8,98,57,41,0.581633
"24,10,25,6,6,6,6,6",8,98,57,41,0.581633
"10,10,10,25,10,25,24,10",8,98,55,43,0.561224
"10,10,10,10,25,10,25,24",8,98,54,44,0.55102
"10,10,25,10,25,25,6,10",8,98,10,88,0.102041
"11,11,11,11,11,11,24,11",8,97,35,62,0.360825
"5,5,5,5,24,25,24,7",8,97,20,77,0.206186
"24,24,5,5,5,5,5,5",8,96,77,19,0.802083
"24,11,11,5,11,5,5,5",8,96,6,90,0.0625
"25,10,25,10,25,6,6,6",8,96,68,28,0.708333
"10,10,25,10,25,10,25,6",8,96,54,42,0.5625
"24,24,22,21,21,9,21,16",8,96,0,96,0.0
"5,5,24,11,11,5,24,11",8,95,0,95,0.0
"10,6,6,6,6,10,10,10",8,95,54,41,0.568421
"5,8,4,5,25,11,12,11",8,95,10,85,0.105263
"10,10,10,10,24,10,10,10",8,94,34,60,0.361702
"11,11,11,11,11,11,11,24",8,94,34,60,0.361702
"10,25,24,25,6,6,6,6",8,94,56,38,0.595745
"25,25,25,16,25,14,14,18",8,94,0,74,0.0
"10,10,10,10,10,6,10,10",8,93,41,52,0.44086
"5,5,11,11,24,11,10,10",8,93,9,84,0.096774
"24,11,8,11,11,5,24,24",8,93,8,85,0.086022
"6,6,6,10,6,6,10,10",8,91,19,72,0.208791
"5,5,5,5,5,11,11,11",8,90,52,38,0.577778
"5,5,5,5,11,11,11,11",8,90,35,55,0.388889
"10,10,10,10,10,25,24,10",8,90,37,53,0.411111
"5,5,11,5,5,5,5,11",8,89,53,36,0.595506
"11,11,5,5,5,5,11,5",8,89,62,27,0.696629
"11,11,11,24,11,11,11,11",8,89,39,50,0.438202
"11,5,5,5,5,5,8,5",8,88,32,56,0.363636
"11,5,5,5,5,11,11,11",8,88,31,57,0.352273
"6,6,24,25,15,15,25,6",8,88,7,81,0.079545
"6,6,6,6,10,25,6,6",8,87,33,54,0.37931
"10,10,10,10,6,10,10,10",8,86,31,55,0.360465
"10,10,25,10,10,10,25,10",8,86,38,48,0.44186
"10,10,10,6,6,6,6,10",8,85,55,30,0.647059
"11,11,5,5,5,5,8,11",8,85,35,50,0.411765
"7,24,1,23,24,17,11,24",8,85,1,84,0.011765
"25,10,16,24,10,16,10,25",8,85,1,84,0.011765
"6,25,25,15,24,25,1,24",8,85,0,85,0.0
"10,10,10,6,10,10,10,17",8,84,23,61,0.27381
"10,10,10,10,10,10,25,25",8,84,50,34,0.595238
"5,20,11,12,11,12,4,4",8,84,5,79,0.059524
"19,25,25,15,25,10,10,10",8,84,0,84,0.0
"10,6,10,10,10,10,10,10",8,83,31,52,0.373494
"10,25,10,10,25,10,25,6",8,83,54,29,0.650602
"6,6,6,6,6,6,10,25",8,83,46,37,0.554217
"11,24,24,5,5,5,5,5",8,82,46,36,0.560976
"10,10,10,25,24,10,10,10",8,82,36,46,0.439024
"11,11,11,11,5,11,5,5",8,82,48,34,0.585366
"24,25,25,24,25,25,25,16",8,82,6,76,0.073171
