sequence,length,count,up_count,down_count,up_probability
"4,4,20",3,274,114,160,0.416058
"2,5,5",3,274,117,157,0.427007
"7,24,25",3,273,90,182,0.32967
"16,16,14",3,272,162,108,0.595588
"16,25,3",3,271,81,190,0.298893
"8,25,5",3,270,111,159,0.411111
"22,25,25",3,270,155,115,0.574074
"25,4,20",3,269,103,166,0.3829
"25,11,20",3,267,90,177,0.337079
"10,16,3",3,266,163,103,0.612782
"16,2,2",3,266,113,153,0.424812
"16,25,24",3,265,118,145,0.445283
"24,11,7",3,265,108,157,0.407547
"6,3,2",3,265,151,114,0.569811
"5,11,2",3,265,95,170,0.358491
"16,3,16",3,261,151,110,0.578544
"24,24,7",3,260,102,158,0.392308
"24,12,5",3,257,111,146,0.431907
"25,24,7",3,257,107,150,0.416342
"4,24,11",3,257,113,143,0.439689
"25,12,12",3,257,107,150,0.416342
"7,7,11",3,256,105,151,0.410156
"17,24,4",3,256,101,155,0.394531
"6,6,11",3,255,109,146,0.427451
"25,2,2",3,255,145,110,0.568627
"5,11,10",3,254,102,152,0.401575
"6,2,2",3,254,109,121,0.429134
"13,24,11",3,252,102,149,0.404762
"4,17,12",3,252,104,148,0.412698
"1,12,24",3,252,142,110,0.563492
"11,13,23",3,250,143,107,0.572
"17,23,23",3,249,67,182,0.269076
"6,5,5",3,247,139,108,0.562753
"8,24,8",3,246,101,145,0.410569
"11,12,2",3,245,108,137,0.440816
"11,5,20",3,245,90,155,0.367347
"24,14,15",3,245,107,137,0.436735
"11,11,20",3,244,96,148,0.393443
"6,16,15",3,244,138,106,0.565574
"24,10,13",3,244,109,135,0.446721
"10,6,21",3,242,95,147,0.392562
"25,4,17",3,242,90,152,0.371901
"10,9,25",3,241,92,149,0.381743
"25,23,11",3,240,98,142,0.408333
"11,23,17",3,237,101,136,0.42616
"20,12,6",3,237,39,198,0.164557
"10,15,6",3,235,98,137,0.417021
"11,7,24",3,235,86,148,0.365957
"24,24,13",3,235,91,143,0.387234
"5,7,11",3,234,100,134,0.42735
"15,16,16",3,234,89,145,0.380342
"6,15,3",3,234,96,138,0.410256
"16,18,15",3,233,164,69,0.703863
"10,9,10",3,233,99,130,0.424893
"5,17,5",3,233,103,130,0.44206
"5,2,25",3,233,83,150,0.356223
"5,25,23",3,232,91,141,0.392241
"13,24,25",3,232,98,134,0.422414
"24,25,2",3,232,102,130,0.439655
"24,16,18",3,231,161,70,0.69697
"16,24,10",3,230,75,155,0.326087
"16,10,6",3,229,141,88,0.615721
"7,5,24",3,229,45,184,0.196507
"7,7,17",3,229,65,164,0.283843
"18,15,10",3,229,158,71,0.689956
"17,25,7",3,229,98,130,0.427948
"16,10,5",3,227,82,145,0.361233
"15,3,16",3,226,92,134,0.40708
"24,25,14",3,226,100,121,0.442478
"6,15,6",3,225,79,144,0.351111
"6,9,6",3,225,93,132,0.413333
"24,5,20",3,224,82,142,0.366071
"25,6,13",3,224,97,127,0.433036
"9,22,25",3,223,126,97,0.565022
"10,1,6",3,223,129,94,0.578475
"16,3,25",3,223,128,95,0.573991
"3,6,14",3,223,136,87,0.609865
"5,20,4",3,222,58,164,0.261261
"17,24,5",3,222,96,126,0.432432
"14,25,10",3,221,98,121,0.443439
"15,15,5",3,220,92,128,0.418182
"6,13,13",3,220,133,87,0.604545
"25,25,2",3,220,123,95,0.559091
"17,23,7",3,219,87,132,0.39726
"25,25,23",3,219,95,124,0.43379
"24,22,25",3,219,128,88,0.584475
"6,6,9",3,218,121,97,0.555046
"6,16,3",3,217,92,120,0.423963
"14,25,24",3,217,68,143,0.313364
"1,10,25",3,214,86,128,0.401869
"10,2,11",3,213,78,135,0.366197
"16,16,2",3,213,73,124,0.342723
"15,25,11",3,210,122,88,0.580952
"3,22,25",3,210,86,123,0.409524
"11,5,2",3,209,76,133,0.363636
"24,23,7",3,208,58,150,0.278846
"17,1,24",3,208,115,92,0.552885
"4,17,7",3,207,83,124,0.400966
"17,23,24",3,207,91,116,0.439614
"17,7,25",3,205,83,122,0.404878
"25,12,5",3,205,73,132,0.356098
"17,24,6",3,204,87,115,0.426471
"7,12,24",3,204,81,123,0.397059
"25,20,12",3,204,63,141,0.308824
"17,24,10",3,203,77,126,0.37931
"3,14,15",3,203,118,85,0.581281
"1,24,5",3,202,117,85,0.579208
"7,24,12",3,201,73,128,0.363184
"13,6,6",3,200,114,86,0.57
"12,10,10",3,199,61,138,0.306533
"4,11,25",3,197,62,135,0.314721
"16,6,6",3,197,109,88,0.553299
"20,25,24",3,197,27,154,0.137056
"10,11,23",3,196,77,119,0.392857
"12,5,5",3,196,79,116,0.403061
"24,8,24",3,195,80,115,0.410256
"25,16,18",3,195,122,72,0.625641
"10,17,11",3,195,60,135,0.307692
"10,6,13",3,195,74,121,0.379487
"17,11,1",3,194,87,107,0.448454
"25,10,13",3,193,60,133,0.310881
"10,3,2",3,193,109,84,0.564767
"17,5,24",3,192,58,134,0.302083
"18,25,10",3,191,117,74,0.612565
"11,17,23",3,191,77,113,0.403141
"17,25,12",3,191,69,122,0.361257
"4,11,20",3,191,81,110,0.424084
"14,11,11",3,191,80,111,0.418848
"10,6,11",3,190,71,119,0.373684
"25,4,12",3,190,73,117,0.384211
"12,24,12",3,189,72,117,0.380952
"5,24,8",3,188,74,114,0.393617
"6,10,1",3,188,109,79,0.579787
"3,13,24",3,187,77,110,0.411765
"5,20,7",3,186,19,167,0.102151
"11,17,20",3,186,70,116,0.376344
"2,17,17",3,186,79,107,0.424731
"18,5,11",3,186,114,72,0.612903
"24,10,21",3,186,74,110,0.397849
"25,13,6",3,186,106,80,0.569892
"6,15,10",3,186,68,118,0.365591
"5,20,11",3,185,65,114,0.351351
"4,12,12",3,185,74,111,0.4
"15,15,24",3,185,80,105,0.432432
"25,20,25",3,184,67,112,0.36413
"13,5,5",3,184,113,71,0.61413
"24,16,3",3,184,111,73,0.603261
"24,11,2",3,184,76,108,0.413043
"4,11,5",3,184,70,114,0.380435
"15,6,25",3,183,113,70,0.617486
"13,24,12",3,183,80,103,0.437158
"7,17,12",3,183,74,107,0.404372
"10,16,2",3,183,68,115,0.371585
"16,24,16",3,182,121,61,0.664835
"6,16,6",3,180,107,73,0.594444
"17,5,5",3,180,102,78,0.566667
"18,25,25",3,180,128,51,0.711111
"18,11,11",3,179,100,79,0.558659
"24,15,5",3,179,116,63,0.648045
"6,18,10",3,179,102,77,0.569832
"2,5,25",3,179,78,101,0.435754
"23,23,7",3,179,79,100,0.441341
"17,24,23",3,178,77,101,0.432584
"14,14,5",3,177,106,71,0.59887
"23,24,8",3,176,79,97,0.448864
"6,25,21",3,176,77,99,0.4375
"14,6,6",3,176,76,100,0.431818
"8,5,17",3,175,77,98,0.44
"9,25,24",3,175,39,136,0.222857
"4,11,4",3,175,75,100,0.428571
"15,25,15",3,175,71,104,0.405714
"25,20,17",3,174,54,120,0.310345
"18,25,24",3,174,27,147,0.155172
